Name,M1,M2,M3,Support,Temperature,Ar_flow,CH4_flow,O2_flow,C2y
Y-Nd-W-MgO,Y,Nd,W,MgO,850,4,4.8,1.2,5.390555116
Y-Nd-W-MgO,Y,Nd,W,MgO,900,14,4,2,5.389657388
Y-Nd-W-MgO,Y,Nd,W,MgO,900,10.5,3,1.5,5.36535039
Y-Nd-W-MgO,Y,Nd,W,MgO,850,8,10.28571429,1.714285714,5.31370242
Y-Nd-W-MgO,Y,Nd,W,MgO,800,2.25,10.2,2.55,5.204086173
Y-Nd-W-MgO,Y,Nd,W,MgO,900,3,11.33333333,5.666666667,5.182186374
Y-Nd-W-MgO,Y,Nd,W,MgO,850,3,14.57142857,2.428571429,5.144241451
Y-Nd-W-MgO,Y,Nd,W,MgO,800,3,13.6,3.4,5.075675614
Y-Nd-W-MgO,Y,Nd,W,MgO,900,6,6,3,4.924939825
Y-Nd-W-MgO,Y,Nd,W,MgO,800,1.5,6.8,1.7,4.823564563
Y-Nd-W-MgO,Y,Nd,W,MgO,900,2.25,10.92857143,1.821428571,4.755041242
Y-Nd-W-MgO,Y,Nd,W,MgO,800,6,6,3,4.702674111
Y-Nd-W-MgO,Y,Nd,W,MgO,800,4,4,2,4.541724056
Y-Nd-W-MgO,Y,Nd,W,MgO,850,1.5,7.285714286,1.214285714,4.50490399
Y-Nd-W-MgO,Y,Nd,W,MgO,800,8,9.6,2.4,4.456027843
Y-Nd-W-MgO,Y,Nd,W,MgO,900,7,2.571428571,0.428571429,4.424140192
Y-Nd-W-MgO,Y,Nd,W,MgO,800,7,2,1,4.417529452
Y-Nd-W-MgO,Y,Nd,W,MgO,900,8,10.28571429,1.714285714,4.393990756
Y-Nd-W-MgO,Y,Nd,W,MgO,850,6,7.714285714,1.285714286,4.389738511
Y-Nd-W-MgO,Y,Nd,W,MgO,900,4,4,2,4.302573158
Y-Nd-W-MgO,Y,Nd,W,MgO,900,4,5.142857143,0.857142857,4.299058245
Y-Nd-W-MgO,Y,Nd,W,MgO,750,6,6,3,4.291690615
Y-Nd-W-MgO,Y,Nd,W,MgO,750,8,8,4,4.274141594
Y-Nd-W-MgO,Y,Nd,W,MgO,800,7,2.571428571,0.428571429,4.236212934
Y-Nd-W-MgO,Y,Nd,W,MgO,900,10.5,3.6,0.9,4.217009619
Y-Nd-W-MgO,Y,Nd,W,MgO,850,7,2,1,4.190157622
Y-Nd-W-MgO,Y,Nd,W,MgO,900,2.25,8.5,4.25,4.177037085
Y-Nd-W-MgO,Y,Nd,W,MgO,900,1.5,7.285714286,1.214285714,4.129565797
Y-Nd-W-MgO,Y,Nd,W,MgO,750,1.5,5.666666667,2.833333333,4.080502182
Y-Nd-W-MgO,Y,Nd,W,MgO,900,6,7.714285714,1.285714286,4.039487671
Y-Nd-W-MgO,Y,Nd,W,MgO,800,6,7.2,1.8,4.024524496
Y-Nd-W-MgO,Y,Nd,W,MgO,900,10.5,3.857142857,0.642857143,4.006059354
Y-Nd-W-MgO,Y,Nd,W,MgO,850,2.25,10.92857143,1.821428571,4.005083524
Y-Nd-W-MgO,Y,Nd,W,MgO,900,1.5,5.666666667,2.833333333,4.00143556
Y-Nd-W-MgO,Y,Nd,W,MgO,900,3,14.57142857,2.428571429,3.880047205
Y-Nd-W-MgO,Y,Nd,W,MgO,900,4,4.8,1.2,3.745110639
Y-Nd-W-MgO,Y,Nd,W,MgO,750,7,2.571428571,0.428571429,3.691814429
Y-Nd-W-MgO,Y,Nd,W,MgO,750,3,11.33333333,5.666666667,3.621680949
Y-Nd-W-MgO,Y,Nd,W,MgO,750,2.25,8.5,4.25,3.606329077
Y-Nd-W-MgO,Y,Nd,W,MgO,900,1.5,6.8,1.7,3.572153353
Y-Nd-W-MgO,Y,Nd,W,MgO,800,1.5,7.285714286,1.214285714,3.53116809
Y-Nd-W-MgO,Y,Nd,W,MgO,850,7,2.4,0.6,3.493995497
Y-Nd-W-MgO,Y,Nd,W,MgO,750,4,4,2,3.451666996
Y-Nd-W-MgO,Y,Nd,W,MgO,800,2.25,10.92857143,1.821428571,3.403518679
Y-Nd-W-MgO,Y,Nd,W,MgO,800,14,4,2,3.359524949
Y-Nd-W-MgO,Y,Nd,W,MgO,800,4,4.8,1.2,3.351583813
Y-Nd-W-MgO,Y,Nd,W,MgO,700,2.25,8.5,4.25,3.273230461
Y-Nd-W-MgO,Y,Nd,W,MgO,850,14,5.142857143,0.857142857,3.150385673
Y-Nd-W-MgO,Y,Nd,W,MgO,750,2.25,10.2,2.55,3.128575088
Y-Nd-W-MgO,Y,Nd,W,MgO,750,3,13.6,3.4,3.058923192
Y-Nd-W-MgO,Y,Nd,W,MgO,800,14,4.8,1.2,2.939868221
Y-Nd-W-MgO,Y,Nd,W,MgO,800,8,10.28571429,1.714285714,2.759195639
Y-Nd-W-MgO,Y,Nd,W,MgO,850,10.5,3.857142857,0.642857143,2.752954134
Y-Nd-W-MgO,Y,Nd,W,MgO,750,8,9.6,2.4,2.711177817
Y-Nd-W-MgO,Y,Nd,W,MgO,750,1.5,6.8,1.7,2.610162341
Y-Nd-W-MgO,Y,Nd,W,MgO,750,1.5,7.285714286,1.214285714,2.549744021
Y-Nd-W-MgO,Y,Nd,W,MgO,700,1.5,5.666666667,2.833333333,2.445239855
Y-Nd-W-MgO,Y,Nd,W,MgO,800,10.5,3.857142857,0.642857143,2.384089683
Y-Nd-W-MgO,Y,Nd,W,MgO,900,14,5.142857143,0.857142857,2.274986571
Y-Nd-W-MgO,Y,Nd,W,MgO,900,7,2.4,0.6,2.236365299
Y-Nd-W-MgO,Y,Nd,W,MgO,750,10.5,3,1.5,1.95083376
Y-Nd-W-MgO,Y,Nd,W,MgO,750,2.25,10.92857143,1.821428571,1.826382976
Y-Nd-W-MgO,Y,Nd,W,MgO,800,6,7.714285714,1.285714286,1.822875774
Y-Nd-W-MgO,Y,Nd,W,MgO,750,6,7.714285714,1.285714286,1.723394509
Y-Nd-W-MgO,Y,Nd,W,MgO,750,3,14.57142857,2.428571429,1.606130294
Y-Nd-W-MgO,Y,Nd,W,MgO,750,4,5.142857143,0.857142857,1.544597586
Y-Nd-W-MgO,Y,Nd,W,MgO,750,14,5.142857143,0.857142857,1.224708657
Y-Nd-W-MgO,Y,Nd,W,MgO,700,10.5,3.857142857,0.642857143,0.851566743
Y-Nd-W-MgO,Y,Nd,W,MgO,700,3,13.6,3.4,0.848427243
Y-Nd-W-MgO,Y,Nd,W,MgO,700,6,6,3,0.820031518
Y-Nd-W-MgO,Y,Nd,W,MgO,700,8,9.6,2.4,0.495319448
Y-Nd-W-MgO,Y,Nd,W,MgO,750,8,10.28571429,1.714285714,0.267455574
Y-none-none-La2O3,Y,none,none,La2O3,700,3,11.33333333,5.666666667,12.57800862
Y-none-none-La2O3,Y,none,none,La2O3,700,2.25,8.5,4.25,12.35696754
Y-none-none-La2O3,Y,none,none,La2O3,750,3,11.33333333,5.666666667,11.91652611
Y-none-none-La2O3,Y,none,none,La2O3,700,8,8,4,11.89773797
Y-none-none-La2O3,Y,none,none,La2O3,750,2.25,8.5,4.25,11.8331092
Y-none-none-La2O3,Y,none,none,La2O3,700,3,13.6,3.4,11.65045877
Y-none-none-La2O3,Y,none,none,La2O3,700,6,6,3,11.60241697
Y-none-none-La2O3,Y,none,none,La2O3,700,1.5,5.666666667,2.833333333,11.54050173
Y-none-none-La2O3,Y,none,none,La2O3,750,8,8,4,11.4883871
Y-none-none-La2O3,Y,none,none,La2O3,750,3,13.6,3.4,11.46166945
Y-none-none-La2O3,Y,none,none,La2O3,750,6,6,3,11.16897654
Y-none-none-La2O3,Y,none,none,La2O3,700,2.25,10.2,2.55,11.13038022
Y-none-none-La2O3,Y,none,none,La2O3,750,1.5,5.666666667,2.833333333,11.12131439
Y-none-none-La2O3,Y,none,none,La2O3,750,2.25,10.2,2.55,11.06150867
Y-none-none-La2O3,Y,none,none,La2O3,700,8,9.6,2.4,10.77726698
Y-none-none-La2O3,Y,none,none,La2O3,700,4,4,2,10.77347196
Y-none-none-La2O3,Y,none,none,La2O3,750,8,9.6,2.4,10.66928036
Y-none-none-La2O3,Y,none,none,La2O3,750,4,4,2,10.55270298
Y-none-none-La2O3,Y,none,none,La2O3,800,3,11.33333333,5.666666667,10.50356974
Y-none-none-La2O3,Y,none,none,La2O3,700,14,4,2,10.43862422
Y-none-none-La2O3,Y,none,none,La2O3,800,3,13.6,3.4,10.43387727
Y-none-none-La2O3,Y,none,none,La2O3,750,6,7.2,1.8,10.43052914
Y-none-none-La2O3,Y,none,none,La2O3,800,8,8,4,10.40750673
Y-none-none-La2O3,Y,none,none,La2O3,700,6,7.2,1.8,10.3757641
Y-none-none-La2O3,Y,none,none,La2O3,700,1.5,6.8,1.7,10.3668778
Y-none-none-La2O3,Y,none,none,La2O3,750,14,4,2,10.11618151
Y-none-none-La2O3,Y,none,none,La2O3,750,1.5,6.8,1.7,10.10705907
Y-none-none-La2O3,Y,none,none,La2O3,700,3,14.57142857,2.428571429,10.03991559
Y-none-none-La2O3,Y,none,none,La2O3,750,3,14.57142857,2.428571429,9.998129599
Y-none-none-La2O3,Y,none,none,La2O3,800,6,6,3,9.997699595
Y-none-none-La2O3,Y,none,none,La2O3,700,10.5,3,1.5,9.991506371
Y-none-none-La2O3,Y,none,none,La2O3,750,10.5,3,1.5,9.860736298
Y-none-none-La2O3,Y,none,none,La2O3,750,4,4.8,1.2,9.801935418
Y-none-none-La2O3,Y,none,none,La2O3,800,2.25,10.2,2.55,9.701519483
Y-none-none-La2O3,Y,none,none,La2O3,800,8,9.6,2.4,9.699547964
Y-none-none-La2O3,Y,none,none,La2O3,700,7,2,1,9.645624278
Y-none-none-La2O3,Y,none,none,La2O3,700,4,4.8,1.2,9.622330181
Y-none-none-La2O3,Y,none,none,La2O3,700,2.25,10.92857143,1.821428571,9.584371977
Y-none-none-La2O3,Y,none,none,La2O3,750,2.25,10.92857143,1.821428571,9.579872786
Y-none-none-La2O3,Y,none,none,La2O3,800,2.25,8.5,4.25,9.554759483
Y-none-none-La2O3,Y,none,none,La2O3,750,7,2,1,9.524357849
Y-none-none-La2O3,Y,none,none,La2O3,700,8,10.28571429,1.714285714,9.340960641
Y-none-none-La2O3,Y,none,none,La2O3,800,14,4,2,9.2685431
Y-none-none-La2O3,Y,none,none,La2O3,800,6,7.2,1.8,9.232577639
Y-none-none-La2O3,Y,none,none,La2O3,750,8,10.28571429,1.714285714,9.210270623
Y-none-none-La2O3,Y,none,none,La2O3,750,14,4.8,1.2,9.134433567
Y-none-none-La2O3,Y,none,none,La2O3,800,3,14.57142857,2.428571429,9.011278583
Y-none-none-La2O3,Y,none,none,La2O3,750,1.5,7.285714286,1.214285714,8.984640358
Y-none-none-La2O3,Y,none,none,La2O3,700,6,7.714285714,1.285714286,8.960738428
Y-none-none-La2O3,Y,none,none,La2O3,750,10.5,3.6,0.9,8.867973374
Y-none-none-La2O3,Y,none,none,La2O3,750,6,7.714285714,1.285714286,8.84976168
Y-none-none-La2O3,Y,none,none,La2O3,700,1.5,7.285714286,1.214285714,8.828247197
Y-none-none-La2O3,Y,none,none,La2O3,800,10.5,3,1.5,8.789361804
Y-none-none-La2O3,Y,none,none,La2O3,800,4,4,2,8.761494346
Y-none-none-La2O3,Y,none,none,La2O3,800,1.5,6.8,1.7,8.54461355
Y-none-none-La2O3,Y,none,none,La2O3,750,7,2.4,0.6,8.527190134
Y-none-none-La2O3,Y,none,none,La2O3,800,2.25,10.92857143,1.821428571,8.474687653
Y-none-none-La2O3,Y,none,none,La2O3,800,8,10.28571429,1.714285714,8.427802469
Y-none-none-La2O3,Y,none,none,La2O3,800,4,4.8,1.2,8.422223168
Y-none-none-La2O3,Y,none,none,La2O3,750,4,5.142857143,0.857142857,8.401270974
Y-none-none-La2O3,Y,none,none,La2O3,700,4,5.142857143,0.857142857,8.360704833
Y-none-none-La2O3,Y,none,none,La2O3,800,7,2,1,8.283773584
Y-none-none-La2O3,Y,none,none,La2O3,800,14,4.8,1.2,8.159219522
Y-none-none-La2O3,Y,none,none,La2O3,800,1.5,5.666666667,2.833333333,7.942803496
Y-none-none-La2O3,Y,none,none,La2O3,800,6,7.714285714,1.285714286,7.893316392
Y-none-none-La2O3,Y,none,none,La2O3,800,10.5,3.6,0.9,7.762574838
Y-none-none-La2O3,Y,none,none,La2O3,750,14,5.142857143,0.857142857,7.627799223
Y-none-none-La2O3,Y,none,none,La2O3,850,8,8,4,7.565849394
Y-none-none-La2O3,Y,none,none,La2O3,850,3,13.6,3.4,7.527672776
Y-none-none-La2O3,Y,none,none,La2O3,800,1.5,7.285714286,1.214285714,7.527566502
Y-none-none-La2O3,Y,none,none,La2O3,750,7,2.571428571,0.428571429,7.423255546
Y-none-none-La2O3,Y,none,none,La2O3,850,8,9.6,2.4,7.32638811
Y-none-none-La2O3,Y,none,none,La2O3,750,10.5,3.857142857,0.642857143,7.32221148
Y-none-none-La2O3,Y,none,none,La2O3,850,14,4,2,7.06611224
Y-none-none-La2O3,Y,none,none,La2O3,800,4,5.142857143,0.857142857,7.016375397
Y-none-none-La2O3,Y,none,none,La2O3,800,7,2.4,0.6,6.942693124
Y-none-none-La2O3,Y,none,none,La2O3,850,3,14.57142857,2.428571429,6.838521211
Y-none-none-La2O3,Y,none,none,La2O3,800,14,5.142857143,0.857142857,6.809650396
Y-none-none-La2O3,Y,none,none,La2O3,850,3,11.33333333,5.666666667,6.611394257
Y-none-none-La2O3,Y,none,none,La2O3,850,6,7.2,1.8,6.569728503
Y-none-none-La2O3,Y,none,none,La2O3,850,6,6,3,6.463607899
Y-none-none-La2O3,Y,none,none,La2O3,850,10.5,3,1.5,6.460452675
Y-none-none-La2O3,Y,none,none,La2O3,850,8,10.28571429,1.714285714,6.446455314
Y-none-none-La2O3,Y,none,none,La2O3,800,10.5,3.857142857,0.642857143,6.388089961
Y-none-none-La2O3,Y,none,none,La2O3,850,2.25,10.2,2.55,6.078755142
Y-none-none-La2O3,Y,none,none,La2O3,850,14,4.8,1.2,6.051606086
Y-none-none-La2O3,Y,none,none,La2O3,850,2.25,10.92857143,1.821428571,5.970978385
Y-none-none-La2O3,Y,none,none,La2O3,850,2.25,8.5,4.25,5.864765488
Y-none-none-La2O3,Y,none,none,La2O3,850,6,7.714285714,1.285714286,5.831979368
Y-none-none-La2O3,Y,none,none,La2O3,800,7,2.571428571,0.428571429,5.786680895
Y-none-none-La2O3,Y,none,none,La2O3,850,7,2,1,5.557290877
Y-none-none-La2O3,Y,none,none,La2O3,850,10.5,3.6,0.9,5.405611554
Y-none-none-La2O3,Y,none,none,La2O3,850,4,4.8,1.2,5.240240452
Y-none-none-La2O3,Y,none,none,La2O3,850,4,4,2,5.126405777
Y-none-none-La2O3,Y,none,none,La2O3,850,1.5,5.666666667,2.833333333,4.983508084
Y-none-none-La2O3,Y,none,none,La2O3,850,14,5.142857143,0.857142857,4.901932574
Y-none-none-La2O3,Y,none,none,La2O3,850,1.5,7.285714286,1.214285714,4.700097986
Y-none-none-La2O3,Y,none,none,La2O3,850,4,5.142857143,0.857142857,4.66656707
Y-none-none-La2O3,Y,none,none,La2O3,850,1.5,6.8,1.7,4.647753797
Y-none-none-La2O3,Y,none,none,La2O3,850,7,2.4,0.6,4.450002088
Y-none-none-La2O3,Y,none,none,La2O3,850,10.5,3.857142857,0.642857143,4.353137852
Y-none-none-La2O3,Y,none,none,La2O3,700,7,2.4,0.6,4.171317564
Y-none-none-La2O3,Y,none,none,La2O3,900,8,8,4,4.086232437
Y-none-none-La2O3,Y,none,none,La2O3,900,3,11.33333333,5.666666667,4.02890545
Y-none-none-La2O3,Y,none,none,La2O3,900,8,9.6,2.4,3.763577902
Y-none-none-La2O3,Y,none,none,La2O3,900,14,4,2,3.7595916
Y-none-none-La2O3,Y,none,none,La2O3,900,3,13.6,3.4,3.746930922
Y-none-none-La2O3,Y,none,none,La2O3,850,7,2.571428571,0.428571429,3.570698634
Y-none-none-La2O3,Y,none,none,La2O3,900,3,14.57142857,2.428571429,3.453554894
Y-none-none-La2O3,Y,none,none,La2O3,900,8,10.28571429,1.714285714,3.253448368
Y-none-none-La2O3,Y,none,none,La2O3,900,2.25,8.5,4.25,3.239562954
Y-none-none-La2O3,Y,none,none,La2O3,900,6,6,3,3.187064001
Y-none-none-La2O3,Y,none,none,La2O3,900,10.5,3,1.5,3.022666435
Y-none-none-La2O3,Y,none,none,La2O3,900,2.25,10.2,2.55,2.916757137
Y-none-none-La2O3,Y,none,none,La2O3,900,6,7.2,1.8,2.895465134
Y-none-none-La2O3,Y,none,none,La2O3,900,14,4.8,1.2,2.872898684
Y-none-none-La2O3,Y,none,none,La2O3,900,2.25,10.92857143,1.821428571,2.564637656
Y-none-none-La2O3,Y,none,none,La2O3,900,6,7.714285714,1.285714286,2.533063805
Y-none-none-La2O3,Y,none,none,La2O3,900,1.5,5.666666667,2.833333333,2.361310486
Y-none-none-La2O3,Y,none,none,La2O3,900,10.5,3.6,0.9,2.225939659
Y-none-none-La2O3,Y,none,none,La2O3,900,14,5.142857143,0.857142857,2.196136707
Y-none-none-La2O3,Y,none,none,La2O3,900,4,4,2,2.149030405
Y-none-none-La2O3,Y,none,none,La2O3,900,1.5,6.8,1.7,2.017215806
Y-none-none-La2O3,Y,none,none,La2O3,900,7,2,1,1.955687249
Y-none-none-La2O3,Y,none,none,La2O3,900,4,4.8,1.2,1.820480119
Y-none-none-La2O3,Y,none,none,La2O3,900,10.5,3.857142857,0.642857143,1.771534572
Y-none-none-La2O3,Y,none,none,La2O3,900,1.5,7.285714286,1.214285714,1.68220944
Y-none-none-La2O3,Y,none,none,La2O3,900,4,5.142857143,0.857142857,1.498372813
Y-none-none-La2O3,Y,none,none,La2O3,900,7,2.4,0.6,1.483680742
Y-none-none-La2O3,Y,none,none,La2O3,900,7,2.571428571,0.428571429,1.058302023
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,8,8,4,9.364501036
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,14,4,2,8.735751074
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,2.25,10.2,2.55,7.047144132
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,3,14.57142857,2.428571429,6.767888311
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,14,4.8,1.2,6.588043466
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,10.5,3,1.5,5.599282931
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,4,4,2,5.582408322
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,2.25,10.92857143,1.821428571,5.337232897
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,4,4.8,1.2,5.043216035
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,4,5.142857143,0.857142857,5.03176874
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,1.5,7.285714286,1.214285714,4.714815306
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,1.5,6.8,1.7,4.437876794
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,8,9.6,2.4,3.440473352
Y-Pd-Ba-Al2O3,Y,Pd,Ba,Al2O3,850,3,11.33333333,5.666666667,2.250488463
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,10.5,3,1.5,7.688096434
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,8,8,4,7.505174285
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,6,6,3,7.358194597
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,2.25,8.5,4.25,7.324647711
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,3,11.33333333,5.666666667,7.197090961
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,3,11.33333333,5.666666667,7.003892618
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,2.25,8.5,4.25,6.93151832
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,3,13.6,3.4,6.796236128
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,700,1.5,5.666666667,2.833333333,6.781354106
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,3,11.33333333,5.666666667,6.764523436
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,1.5,6.8,1.7,6.591946041
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,6,6,3,6.576438016
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,1.5,5.666666667,2.833333333,6.551119463
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,8,8,4,6.450574073
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,1.5,6.8,1.7,6.26833396
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,2.25,10.2,2.55,6.25952966
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,2.25,10.2,2.55,6.086323662
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,1.5,5.666666667,2.833333333,6.086160246
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,2.25,10.2,2.55,5.970076816
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,10.5,3.857142857,0.642857143,5.796745527
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,14,4.8,1.2,5.792731965
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,8,8,4,5.761303872
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,1.5,7.285714286,1.214285714,5.581878436
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,7,2.4,0.6,5.569478318
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,4,4,2,5.526624693
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,2.25,8.5,4.25,5.521972512
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,4,4.8,1.2,5.47893563
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,3,11.33333333,5.666666667,5.46844589
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,14,4,2,5.436820466
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,4,5.142857143,0.857142857,5.339987819
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,1.5,7.285714286,1.214285714,5.215406329
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,2.25,10.92857143,1.821428571,5.195140548
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,1.5,5.666666667,2.833333333,5.124046233
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,8,9.6,2.4,5.041907386
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,6,7.2,1.8,4.901104926
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,3,13.6,3.4,4.898713401
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,3,14.57142857,2.428571429,4.878439748
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,4,4.8,1.2,4.860645125
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,8,9.6,2.4,4.748856608
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,10.5,3.6,0.9,4.652084231
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,6,7.2,1.8,4.583238951
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,700,2.25,8.5,4.25,4.569728343
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,1.5,5.666666667,2.833333333,4.55254481
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,7,2.571428571,0.428571429,4.540737165
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,4,4,2,4.519218686
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,1.5,6.8,1.7,4.46212939
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,4,4,2,4.401145529
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,14,4.8,1.2,4.377466822
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,2.25,8.5,4.25,4.362588069
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,2.25,10.92857143,1.821428571,4.225593422
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,8,9.6,2.4,4.219264066
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,1.5,6.8,1.7,4.205053695
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,6,7.714285714,1.285714286,4.130802535
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,4,4.8,1.2,4.115282442
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,6,6,3,4.074143257
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,8,10.28571429,1.714285714,4.034408718
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,700,3,11.33333333,5.666666667,3.841159619
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,1.5,7.285714286,1.214285714,3.778167949
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,2.25,10.92857143,1.821428571,3.731050755
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,6,7.714285714,1.285714286,3.704206692
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,7,2.4,0.6,3.654325774
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,4,5.142857143,0.857142857,3.599198735
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,14,5.142857143,0.857142857,3.310341078
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,900,4,4,2,3.307666861
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,8,10.28571429,1.714285714,3.167180963
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,10.5,3.6,0.9,3.133685795
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,850,10.5,3.857142857,0.642857143,2.745175184
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,1.5,7.285714286,1.214285714,2.616124849
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,4,4.8,1.2,2.557112878
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,6,6,3,2.524981951
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,2.25,10.2,2.55,2.501171537
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,3,13.6,3.4,2.375021669
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,800,14,4,2,1.535834065
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,4,5.142857143,0.857142857,1.500992881
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,750,6,7.2,1.8,0.224238068
Y-Y-Tb-SiO2,Y,Y,Tb,SiO2,700,2.25,10.2,2.55,0
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,850,3,11.33333333,5.666666667,7.182324
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,800,1.5,5.666666667,2.833333333,6.584133
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,850,2.25,8.5,4.25,6.4728
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,850,6,6,3,5.864861
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,850,8,8,4,5.793211
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,850,1.5,5.666666667,2.833333333,5.784928
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,800,2.25,8.5,4.25,5.477599
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,850,4,4,2,5.425232
Y-Zr-Eu-CeO2,Y,Zr,Eu,CeO2,800,3,11.33333333,5.666666667,5.181582
